Mongolia wins its first taekwondo Olympic qualification	By B.TUNGALAG Aldar Sports Committee athlete P.Temuujin, 22, became the first Mongolian to win an Olympic quota for taekwondo at the Asian Taekwondo Qualification Tournament for Rio 2016 Olympic Games, which took place on April 16 and 17 in Pasay, Philippines. He has won a silver medal in the men’s -68kg category of the Asian Taekwondo Olympic Qualification Tournament. In the bronze medal match, he defeated silver and bronze medalist of the Olympics Rohullah Nikpai of Afghanistan. In the Olympic quota match, he beat Chang Cheng-hao of Taiwan 12:7. P.Temuujin lost the final to Ahmad Abu-Ghaush from Jordan 2:14. The top two athletes from each weight category of the tournament won Olympic quotas. Member of the Executive Committee of the Mongolian Taekwondo Federation J.Aldarbayar promised to give a 10 million MNT prize to P.Temuujin. P.Temuujin gave a brief interview to Eagle.mn. Congratulations on winning the first Olympic quota of Mongolia in taekwondo. Thank you. I am very happy. I understand now that we can see the results of our work if we try hard. I want to express my gratitude to the president of the Mongolian National Olympic Committee D.Zagdsuren, secretary-general J.Otgontsagaan, head of the Physical Training and Development Center D.Jargalsaikhan, head of the Mongolian national taekwondo team Ch.Erdenetuya, Aldar Sports Committee, president of the Mongolian Taekwondo Federation D.Enkhbat, coach N.Erdenebaatar, and my family for supporting me. What were you thinking about when you won the Olympic quota? I was very thankful to my teammates and family. I am also proud that I was born in Mongolia. I couldn’t reach this success without the Mongolian Taekwondo Federation, athletes and coaches. I shouted, “I did it”, when I won the Olympic quota. I couldn’t believe it for a while. I thought, “Did I really win it?” The Olympic Qualification Tournament is one of the hardest tournaments, because there is only one taekwondo tournament for Olympic quota. For example, there are a series of Olympic qualification tournaments of judo, wrestling and boxing. I am very excited. To whom did you tell this wonderful news first? I wanted to tell my mother, but the Mongolian Taekwondo Federation delivered this news to my mother before me. My mother said, “Thank you for telling me. It is very good news. I am very proud of my son.” I haven’t contacted my parents yet. Of course you competed in the tournament with the goal to win an Olympic quota. How confident were you? My preparation was very good and I was very confident that I would win an Olympic quota. I couldn’t have reached this success if I didn’t believe in myself. Before the Olympic quota match, I said to myself that I have to win no matter what. My strategy was to tire my opponent. In the bronze medal match, you fought against silver and bronze medalist of the Olympics Rohullah Nikpai of Afghanistan. Did you feel nervous before the match? I didn’t feel nervous because I knew that I would fight against him after the draw. Rohullah Nikpai was very nervous. I felt more confident after seeing him. You lost to Ahmad Abu-Ghaush from Jordan for the gold medal. Did you feel relieved after winning the silver medal match? Do you regret not winning the final? I took a breath after winning the silver medal. I lost to Ahmad because I used a wrong technique. At that time, I regretted it badly because I had a chance to become a champion of the tournament and win an Olympic quota. Now I am fine. I am very happy that I won an Olympic quota.	http://ubpost.mongolnews.mn/?p=19372
M.Tumenbayar seizes silver medal at Asian Taekwondo Championships	By B.TUNGALAG Bronze medalist of the Asian Games and International Sports Master M.Tumenbayar won a silver medal in the men’s 58 kg of the 22nd Asian Taekwondo Championships. The tournament was held in Manila, Philippines, from April 20 to 21. M.Tumenbayar of Mongolia competed against athletes from the Philippines, Kazakhstan, and Qatar in the men’s 58 kg category. In the finals, he competed against an Iranian athlete and lost 9:6. M.Tumenbayar has become the first Mongolian to win a medal at the Asian Taekwondo Championships. Before the Asian Taekwondo Championships 2016, P.Temuujin won an Olympic qualification from the Asian Taekwondo Qualification Tournament for Rio 2016 Olympic Games, held in Manila, Philippines on April 16 and 17. Para-taekwondo athletes of Mongolia won five medals at the Asian Para-Taekwondo Championships, which took place on April 18 in the Philippines.	http://ubpost.mongolnews.mn/?p=19415
Monos fails state inspection	Following the hospitalization of 16 children provided with excessive dosages of phenobarbital distributed at a Monos pharmacy, the nation’s largest pharmaceutical chain failed an inspection by the State Specialized Inspection Agency. “We are officially to blame for the affected children and we have failed to do our job responsibly,” reported Monos in a statement to the press on Tuesday. Monos commented, “The medicine, phenobarbital, has been produced for over 50 years by Emiin Uildver LLC, and the pharmacist who compounded the medicine had one year of experience at Monos and passed the pharmacology license examination in 2013.” The UB Post visited Monos Group but they refused an interview. A pharmacist from Monos said that the State Specialized Inspection Agency and the Authority for Fair Competition and Consumer Protection of Mongolia are conducting inspections at all branches of Monos, but the Monos pharmacies are conducting normal operations. The Authority for Fair Competition and Consumer Protection of Mongolia inspected branches at Tavan Shar and Sonsgolon. Some violations were discovered including the absence of a branch manager at one location, failure to label the cost of medications, the absence of instructions for use of medications, and pharmacists without professional certificates. They were also cited for selling non-health related products and toys. They products were gathered and confiscated. All 18 branches of Monos will be inspected according to the Law on Competition. The State Specialized Inspection Authority is still conducting its inspection, so the Authority for Fair Competition and Consumer Protection has not allowed the closure of its branches at Tavan Shar and Sonsgolon. The negative side effects of high dosages of phenobarbital are often evident long after consumption. One pharmacist stated that children who ingest an overdose of phenobarbital are at risk of brain disorders and permanent disabilities. By D.SERGELEN	http://ubpost.mongolnews.mn/?p=11344
Ts.Namuuntsetseg and O.Burmaa misses their chances for Olympic qualifications	By B.TUNGALAG The first Olympic Games World Qualifying Tournament to Rio 2016 in freestyle wrestling was held at Buyant-Ukhaa Sports Palace in Ulaanbaatar from April 22 to 24. More than 500 wrestlers from 80 countries competed for Olympic quotas. From Mongolia, Asian champion D.Khuderbulga (men’s 97 kg), International Sports Master Ts.Namuuntsetseg (women’s 48 kg), and State Honored Athlete O.Burmaa (women’s 75 kg) competed in the tournament for Olympic quotas. On April 23, Ts.Namuutsetseg and O.Burmaa lost to their opponents, and were not able to win Olympic quotas. During the tournament, senior coach of the Mongolian national women’s wrestling team and State Honored Coach B.Batbayar gave an interview to Eagle.mn. You believed that Ts.Namuuntsetseg and O.Burmaa would win Olympic quotas. What do you think about their performance? Mongolian wrestlers except Ts.Namuuntsetseg, O.Burmaa and D.Khuderbulga have won Olympic qualification in every weight category. We competed in this tournament with a purpose to take Olympic quotas, but we didn’t fulfill our goal. I think Ts.Namuuntsetseg and O.Burmaa tried their best. O.Burmaa made a technical error. But I don’t blame her. For Ts.Namuuntsetseg, she has lack of experience from international tournaments. She has a chance to become an Olympic and world champion if she improves her skills and technique. The Olympic qualification tournament is taking place in Mongolia for the first time. Do you think that Mongolian athletes were psychologically well prepared because the tournament is taking place in their home country? Yes, they were. Everything was on our side. Unfortunately, we didn’t use that chance. I want to apologize to all Mongolians who love freestyle wrestling. At the tournament, O.Burmaa competed against silver and bronze medalist of the World Championship Ekaterina Bukina. I think they competed against each other several times before? They wrestled against each other four times. O.Burmaa defeated her once. Bukina has been beating her after that time. Bukina gets tired at the end of the event. O.Burmaa was trying to get her tired. But she lost. State Honored Athlete O.Burmaa got a shoulder injury last year. Do you think that the injury might have affected her at this tournament? Her injury has healed. She had a very risky surgery. I am glad she is well now. O.Burmaa is becoming powerful again; she has been gaining momentum since the National Wrestling Championship and Mongolia Open international tournament. How did you choose the team for the Olympic Games World Qualifying Tournament to Rio 2016? We chose athletes through the decision of the coaches’ council. We had a plan to let Ts.Namuutsetseg compete in the Asian Olympic Games Qualifying Tournament, which was held in Astana, Kazakhstan in March. Coach Ts.Bayarsaikhan advised Ts.Namuuntsetseg to skip that tournament. The second Olympic Games World Qualifying Tournament will be held in Istanbul, Turkey from May 6 to 8. Who will compete in the last Olympic qualification tournament? We haven’t decided yet. We review wrestlers’ skills, technique and achievements from international tournaments and training. We will select the team after review.	http://ubpost.mongolnews.mn/?p=19447
Chinese President Xi Jinping arrives in Mongolia	Chinese President Xi Jinping is paying a two-day state visit with his wife Peng Liyuan at the invitation of Mongolia Prsident Ts.Elbegdorj. They arrived at around 11:00 a.m. on Thursday. Unofficial sources report that Xi Jinping and representatives accompanying him are staying in Best Western Premier Tuushin Hotel. Official negotiations between Mongolian President Ts.Elbegdorj and Chinese President Xi Jinping at a Cabinet of the State House was held on Thursday. The presidents attended a signing ceremony at the Ceremonial Hall of the State House and press conference was held. Chinese President Xi Jinping will meet with Mongolian Prime Minister N.Altankhuyag at the State House today, as well as the Speaker of Parliament Z.Enkbold. He will also attend the opening ceremony of the photographic exhibition “Review of Chinese Mongolian Trade and Economic Relations” at Best Western Premier Tuushin Hotel watch “Besreg Naadam” mini-festival with his wife Peng Liyuan at Chingisiin Khuree Tourist Camp leave at 5:30 p.m. Trans.by CH.KHALIUN	http://ubpost.mongolnews.mn/?p=11521
33.4 km railway opens from Tumurtei mine to Khandgait Station	By B.DULGUUN During a visit to Selenge Province, Speaker of Parliament Z.Enkhbold attended the opening ceremony for a 33.4 km railway from Tumurtei mine to Khandgait Station in Khuder soum on April 3.. The railway was recently transferred to state-owned Mongolian Railway JSC (MTZ), along with its station for loading and unloading freight, under a government resolution issued on February 1, 2016. Qualified Mining Consultants LLC established a concessional agreement with the government and built the railway as part of a subproject aimed at resolving transportation issues. The railway will provide quicker transportation of raw materials from a direct-reduced iron plant to be built adjacent to the Darkhan Metallurgical Plant. The the 33.4 km-long railway was built as part of a complex with three terminals, as well as railway crossings and stations fully equipped with the latest technology and railway signals. It was completed within a year. Speaker Z.Enkhbold gave a speech for the opening, emphasizing the importance of the opening ceremony and the first freight rail line established from Turmurtei mine to the Khandgait railway station. While pointing to a poster behind him which read “Mongolians Will Develop Mongolia”, he said, “This is the slogan of the Darkhan Metallurgical Plant. Large development projects in Mongolia were completed with assistance from foreign companies many decades ago. Foreigners used to doubt that Mongolians could do it by themselves. Today’s development work was completed by Mongolians. It is actual proof that we can do develop on our own.” Afterwards, Speaker Z.Enkhbold reviewed operations at the Tumurtei mine station. He expressed full confidence that infrastructure would improve and more people would live and establish commerce around the area following the opening of the new railway station. A video conferencing system was installed at the station as well. Advising Engineer of Mongolian Resources Corporation O.Dorjsugar noted that it was the second video conferencing system installed in Mongolia, enabling provincial administrators to hold online conferences. The Mongolian Resources Corporation was in charge of installing railway signals in addition to the video conferencing system. MTZ plans to transport a million tons of iron ore this year and aims to increase transportation volume by eight to 10 tons in the future.	http://ubpost.mongolnews.mn/?p=19092
Gobi Wolf 2016 disaster preparedness exercise commences	By M.OYUNGEREL Gobi Wolf 2016, a U.S. and Mongolian exercise focused on training for earthquake-readiness, commenced on April 4. Over 100 people from the U.S. Embassy in Mongolia, the U.S. Army Pacific, Mongolian Ministry of Defense, the National Emergency Management Agency, and international relief agencies participated in the Pacific Resilience Disaster Response Exercise and Exchange program initiative, which took place in Ulaanbaatar and Orkhon-Uul Province. Researchers have identified Ulaanbaatar and Orkhon-Uul Province as high-risk seismic zones in Mongolia. Ulaanbaatar is located at the junction of two highly active seismic activity zones. Due to blasts that take place every Wednesday and Friday at Orkhon-Uul Province’s Erdenet ore processing factory, the center of the province regularly experiences vibrations, adding to earthquake damage risk potential. This year’s Gobi Wolf focused on strengthening and enhancing national and local disaster management plans, earthquake preparedness plans, civil-military cooperation management during a natural disaster, and the country’s ability to respond to international humanitarian assistance and recover from an emergency situation. Gobi Wolf, which has been organized since 2009, is a civil-military initiative that focuses on regional readiness in response to natural and man-made disasters. Gobi Wolf identifies the best practices and lessons learned across the humanitarian assistance and disaster relief spectrum.	http://ubpost.mongolnews.mn/?p=19119
Thousands of empty shoes stand in for protesters	By E.OYUNDARI Mongolian Youth Federation (MYF) is continuing its national Thief-free Mongolia Movement and held “Shoe Protest” at Chinggis Square yesterday. Empty pairs of shoes were placed on the ground to address an issue or suggestion, reflecting the MYF’s concerns about human rights and current events. Thousands of students and youth have joined the Thief-free Mongolia Movement to express their views on social and political issues. The Mongolian Youth Federation published a list of 100 “black” events that have occurred in Mongolia since 1992, events which the MYF believes have threatened national security and ideology, the interests of the nation and region, the environment, and social values. Through the movement the MYF says it hopes to eliminate existing inequality in today’s society and to shape a responsible Mongolia with no thieves or hypocrites active in politics. During the protest, the President of the MYF said, “Today I am officially announcing the list of 100 black events that have occurred in Mongolia since 1992. I call on the nation to not elect thieves and hypocrites who have initiated, been involved in, and carried out these 100 happenings in the 2016 parliamentary and local elections. “Many people have the same position as us, however, they are not letting their position be known out of fear. Around 3,000 pairs of shoes were collected within a couple of hours. Every pair of shoes has its own rights, and every shoe has something to say. Behind every pair of shoes there is its owner. Today, Mongolian society is under fear and the state is hindering citizens’ rights to state their opinion. That’s why the shoes’ owners did not arrive in person.” General coordinator of the National Center Against Disaster J.Ganbaatar joined the protest. He said, “I am including my favorite boots in the shoe protest. I was wearing these shoes three years ago when I entered a landfill for radioactive waste. I have not worn these since then, and they still have mud remains stuck to them. I wanted to use my boots to warn people about the danger of uranium that is knocking on Mongolia’s doors.” One protestor said that he joined the protest to let politicians know that the nation has the right to impeach MPs, as the nation elects politicians to represent the voters of the nation. He said, “The protest can be carried out without chaos, expressing thoughts in a peaceful way is also important.”	http://ubpost.mongolnews.mn/?p=19156
Public transportation companies demand payment from UB authorities	By Ch.KHALIUN Public transportation providers are demanding that Ulaanbaatar leadership issue the payment of expenditures for the first quarter of 2016. Since Saturday, buses have been displaying a sign that reads, “Ulaanbaatar Mayor, give us payment for first quarter expenses. We will distribute salaries and pay off our debts.” Bus drivers explained that because payment for the first quarter has not been resolved, the public transportation companies have gone into debt to pay for fuel. They underlined that an unpleasant relationship has developed between fuel importing companies and the public transportation sector.	http://ubpost.mongolnews.mn/?p=19206
Corruption investigation of MP Kh.Battulga erupts in controversy	By M.OYUNGEREL The Independent Authority Against Corruption (IAAC) and the Division against Economic Crimes at the Criminal Police Department is investigating MP Kh.Battulga on suspicions of organized money laundering, and conducted a five-hour search at the offices of two of his companies at Bayangol Hotel Office building, where news outlets, MPs, celebrity athletes, and others gathered outside the building in protest against the investigation. The IAAC and police officers conducted searches at the offices of Tumen Khishgten, a company founded to build a Chinggis Khan monument and tourist destination, and Bayalgiin Khuvi, an infrastructure investment company. News.mn reported that MP Kh.Battulga was with MPs L.Erdenechimeg and D.Ganbat and journalist L.Munkhbayasgalan when police officers entered his office at approximately 3:00 p.m. MP L.Erdenechimeg said that Kh.Battulga’s assistant had been arrested the previous morning, on April 10. Five armed special police officers began guarding the Bayangol Hotel Office entrance at approximately 4:00 p.m. and oversaw entry and exit. The special police force allegedly demanded that the companies’ employees turn their phones off to cut off outside communication concerning the investigation. MPs J.Batzandan, B.Garamgaibaatar, G.Uyanga, and M.Zorigt were joined by Mayor E.Bat-Uul outside of the building, saying they saw news of the investigation on social media. While journalists and cameras not already in the building were not permitted inside, many news outlets quickly gathered outside the entrance to report on developments in the story and reports were being broadcast live on television and online. MP J.Batzandan said, “The police investigation is getting out of hand. I have information that they’re conducting an illegal investigation. All investigations must abide by the law. I came here to see the investigation process.” MP B.Garamgaibaatar said there was nothing else they could do except watch the investigation being carried out. “The arrival of Members of Parliament doesn’t create an advantage. We can’t make any statements now because we don’t know what’s going on,” said B.Garamgaibaatar. Mayor E.Bat-Uul tried to enter the building but was denied access. After leaving the building at 4:56 p.m., Advisor to the Speaker of the Parliament on Mortgage and Construction Affairs and General Secretary of the Mongolian Democratic Union G.Baigalmaa said she believed the investigative procedures were directly related to the election. “This might even be related to disabling the MP’s right to run for office,” G.Baigalmaa said. Rumors spread that Mongolian Democratic Union members were going to be arrested in connection to a case involving the alleged misappropriation of funds for the construction of new railway. MP G.Baigalmaa drew a connection to the arrest of MP Kh.Battulga’s former assistant, G.Tuvshinjargal. “This is all for political purposes. You can see, investigate, and check whether we laundered the money; everything’s open in the media. You all saw Tuvshinjargal getting arrested. She was held in custody for 13 days but was released without being interrogated once. If we had really committed a crime, there was enough time to come up with evidence,” said G.Baigalmaa. Kh.Battulga’s daughter B.Namuun said, “We’re just really living in a society where the law is no longer the law. They said they were only going to conduct a search. Then, what a big car they brought. Everyone who has opened their mouths about Oyu Tolgoi is being pressured. The reason behind all this is obvious. It’s probably methods to make him not participate in the election.” People who introduced themselves as the first members of the Mongolian Democratic Union, as well as athletes led by Mongolian Judo Association coach O.Baljinnyam and Olympic judo medalist N.Tuvshinbayar, gathered outside the Bayangol Hotel Office. Judoka Kh.Tsagaanbaatar said the athletes were afraid for sports officials who were in the building and	http://ubpost.mongolnews.mn/?p=19235
Mongolia and Russia sign mid-term program agreement to develop strategic partnership	By E.OYUNDARI Foreign Affairs Minister of the Russian Federation Sergey Viktorovich Lavrov arrived at Chinggis Khaan International Airport on Wednesday morning to conduct an official visit upon the invitation of Foreign Affairs Minister of Mongolia L.Purevsuren. As a part of the visit, the counterparts signed a mid-term program agreement for the development of a strategic partnership between Mongolia and Russia. Noting that strategic partnership relations are actively developing and the frequency of high-level talks is stabilizing, the counterparts shared views on current regional and global problems and discussed key issues of bilateral cooperation in various multilateral formats. Minister Lavrov said that the program agreement is comprehensive and geared to overcome issues concerning bilateral economic ties that have gone unresolved in recent years, to further expand cooperation in the political, trade, economic, humanitarian, and international spheres. Prime Minister Ch.Saikhanbileg also received Sergey Lavrov. Emphasizing that Mongolia-Russia relations in trade and economy have advanced in the past two years, Ch.Saikhanbileg thanked Russia for its support and contributions to the relations of two countries. “Now we have no legal obstacles to resume credit relations between Russia and Mongolia, Foreign Ministers Sergey Lavrov and L.Purevsuren signing program agreement such a possibility is currently under discussion,” Lavrov said when asked about the possibility of Russia providing loans to Mongolia. Earlier this year, Russia ratified a law to write off Mongolia’s 174 million USD debt to Russia. The debt was a major obstacle for establishing deeper cooperation between the two countries. This is the second visit by Lavrov to Mongolia, and was conducted as the nations prepare to mark the 95th anniversary of diplomatic relations between the two countries.	http://ubpost.mongolnews.mn/?p=19272
Health officials report 59 children have died from measles in 2016	By M.OYUNGEREL Representatives from the Ministry of Health and Sports, the National Center for Communicable Diseases, and the National Center for Maternal and Children’s Health of Mongolia, led by the Ministry’s State Secretary S.Lambaa, held a press conference on April 15, stating that 59 children have died from measles in 2016, not 918 as reported on social media. At the beginning of the press conference, S.Lambaa said, “In the last few years, child mortality has decreased through the Mongolian government’s sustainable policy. For instance, the mortality rate of children under five was at 87.5 percent in every 1,000 births. In 2010, the number decreased to 20 percent, and to 18.3 percent in 2015. We have completed the Millennium Development Goal to decrease the mortality of children under five by four times. With this number, Mongolia has been listed as one of nine countries to have successfully implemented the UN’s Millennium Development Goals.” He added that the mortality of children under one was at 63.4 percent in 1990, and has decreased to 15.3 percent as of 2015. Deputy Minister Ts.Oyunbaatar said that 491 children under five died in the first three months of 2016. He said the information that 918 children under five have died from measles is inaccurate. “In the first three months of 2016, 491 children under the age of five have died, 427 of which were children under one. Child mortality has increased by 120 compared to last year,” he said. Of the total number of children who have died from measles, 76.2 percent were zero to eight months old and had not been vaccinated; 70 percent were children diagnosed with comorbidity due to the presence of chronic diseases, rachitis (commonly known as rickets), malnutrition, anemia, immune system disorders, and leukemia; 96.8 percent had pneumonia at the time they contracted measles; and 3.2 percent had laryngitis. Prime Minister Ch.Saikhanbileg and S.Lambaa visited the National Center for Communicable Diseases (NCCD) on April 15 and met with health sector administrators, doctors from emergency and intensive care units, and the parents of children being hospitalized. Currently, 18 people are being treated in the intensive care unit at the NCCD. Two months ago 350 million MNT was spent from government aid funds to purchase hospital equipment for the NCCD. The equipment, including one incubator, 12 monitors, four medical ventilators, 12 automated syringes, 13 automated intravenous pumps, and a defibrillator, arrived on April 14 and is now being installed in the intensive care unit. NCCD administrators said the new equipment will solve the equipment shortage problem. “We ordered the equipment to reach medical care standards, such as providing one ventilator for every 10 beds,” said S.Lambaa. The parents of children being hospitalized at the NCCD stressed that there were not enough doctors and nurses at the center. “Nurses from intensive care units at other hospitals can’t work at ours, as they’re not specially trained, but we have increased the number of our staff. Currently, 45 to 50 nurses are working the night shift, compared to the 25 who normally work the night shift. “Giving the staff’s overtime payments around October leads to a lot of complaints, but we have started giving the overtime payments on time, which increases the staff’s enthusiasm and motivation,” said the Head of the National Center for Communicable Diseases, D.Nyamkhuu. He added that the center has opened a lounge for the patient caretakers upon request. Prime Minister Ch.Saikhanbileg ordered the Ministry of Health and Sports and Ulaanbaatar and province administrators to offer at-home medical examinations for children eight months old and younger until July 1. “It’s right to tell the children’s parents to keep their children at home, as doctors will examine them by visiting their homes,” said Ch.Saikhanbileg. The PM encouraged state and private organizations to permit paid leave to staff with children under one 	http://ubpost.mongolnews.mn/?p=19321
Mongolia-India ties strengthen with Lok Sabha Speaker’s visit	By E.OYUNDARI Speaker of the Indian Parliament’s Lower House, the Lok Sabha, Sumitra Mahajan arrived in Ulaanbaatar to attend the 9th Asia-Europe Parliamentary Partnership Meeting, and held bilateral talks with her Mongolian counterpart yesterday. Z.Enkhbold, Speaker of the Parliament of Mongolia, officially welcomed Speaker Mahajan at Chinggis Square yesterday. Shortly after the welcoming ceremony, the counterparts signed a memorandum of understanding (MoU) on cooperation between the State Great Khural and the Lok Sabha. Under the inter-parliamentary MoU, the legal grounds for inter-parliamentary cooperation have been strengthened, and the two nations believe that pleasant conditions are being created to expand future collaboration. The signed document is also a step toward Mongolia and India offering each other mutual support in the international and regional arenas. Beginning official talks, Speaker Z.Enkhold underlined that Speaker Mahajan’s visit was the first official visit from a high-level Indian official since the relations of two countries were upgraded to a strategic partnership at the end of 2015. Mahajan noted that relations and collaboration between the two countries have been developed and enriched in recent years with new forms of collaboration. She added that Prime Minister Narendra Modi’s visit to Mongolia in 2015 was a significant event in the history of bilateral relations between Mongolia and India. “The Mongolia-India relations and cooperation, based on historical and cultural ties, on common values of democracy, on bilateral aspiration to keep regional and international peace and stability, have been intensively developing under the strategic partnership principle,” noted Z.Enkhbold. He noted that the very first visit of the Indian Prime Minister to Mongolia in 2015, conducted on the occasion of the 60th anniversary of diplomatic relations, brought bilateral cooperation in information technology, renewable energy, industry, agriculture, culture, and education to a new stage. Speaker Z.Enkhbold pointed out that the Mongolian Foreign Affairs Minister plans to pay a visit to India later this month to sign a general credit agreement for a one billion USD soft loan granted by India, adding that Mongolian Parliament is to discuss authorization of the signing of the government’s agreement this week. Speaker Mahajan noted that one of the main policy directions of India is to support Mongolia in all spheres, noting that Mongolia is a model democracy in Asia. Mentioning Mongolia’s natural resources and India’s highly developed technology, she underlined that India and Mongolia have great cooperation opportunities if the sides collaborate to combine the countries’ resources. Noting the contribution of bilateral high-level visits in the development of cooperation between legislative bodies and bilateral relations, Speaker Z.Enkhbold stated that India’s policy to support landlocked countries such as Mongolia is significant. He added that Mongolia is working on establishing the International Think-Tank for Landlocked Developing Countries in Ulaanbaatar. He expressed Mongolia’s willingness to boost mutually beneficial and sustainable cooperation in economy and trade with India. The Speaker emphasized the importance of the Mongolia-India cooperation committee in terms of designing the framework for trade and economic collaboration, as well as its proper directions and forms, and for supporting ties between the nations’ private sectors. Speaker Z.Enkhbold congratulated India on strengthening its reputation and influence in the world and in the region, and said Mongolia wants to maintain a tradition of strengthening cooperation between the two nations within the UN and other international and regional organizations. Speaker Mahajan echoed Z.Enkhbold’s hopes for bilateral cooperation in multiple spheres, and said that India has prioritized the development of its remote regions in recent years, and noted that India’s exper	http://ubpost.mongolnews.mn/?p=19349
ASEP9 kicks off at the State Palace	By E.OYUNDARI Organized as part of the Asia Europe Meeting (ASEM) Summit scheduled on July 15 and 16 in Ulaanbaatar, the 9th Asia-Europe Parliamentary Partnership (ASEP9) Meeting is commencing today at the Grand Hall of the State Palace of Mongolia, with attendance by nearly 150 delegates from 32 countries. ASEP9′s attendees include the Speaker of India’s Lok Sabha, the President of the Italian Senate, the Speaker of Thailand, as well as eight vice-chairmen from Australia, Italy, Indonesia, Finland, Hungary, Poland, Vietnam, and Spain, and observers from foreign and domestic organizations. Z.Enkhbold, Speaker of the Mongolian Parliament and President of the ASEP9 meeting, delivered opening remarks. President Ts.Elbegdorj and President of the Senate of the Italian Republic Pietro Grasso, who was president of the ASEP8 Meeting, will be addressing guests at the opening ceremony. Chaired by Speaker Z.Enkhbold, the theme of ASEP9’s general discussion is “ASEP’s role and participation in ASEM”. Two panel discussions are being held as part of the meeting. Panel Discussion I is being hosted under theme “Connectivity and Effective Multilateralism”, and Panel Discussion II is titled “Partnership for the Future” with presentations from parliamentary speakers. Resulting from the meeting’s discussions, an ASEP9 Meeting Declaration will be adopted, which later will be introduced during the 11th ASEM Summit. Tomorrow, ASEP9 guests will visit the Gobi Cashmere Factory, followed by a trip to Chinggis Khuree Tourist Camp, where they will experience horseback riding and archery. In the evening, a gala concert dedicated to the ASEP9 Meeting participants will be performed at the State Academic Theater of Opera and Ballet. The 9th Asia-Europe Parliamentary Partnership Meeting is part of the overall Asia-Europe partnership process. It serves as a forum for inter-parliamentary contacts, exchanges, and diplomacy among parliaments, and to promote mutual understanding among the people and countries of Asia and Europe. ASEP meetings shall normally be convened on a regular bi-annual basis alternately in Asia and in Europe before the ASEM Summit, a biennial meeting between the heads of state and government of ASEM member countries, the President of the European Council, the President of the European Commission, and the Secretary-General of the Association of Southeast Asian Nations (ASEAN).	http://ubpost.mongolnews.mn/?p=19397
Salvador Dali and Pablo Picasso exhibition coming to Ulaanbaatar	By B.DULGUUN The Ulaanbaatar City Council is organizing the first-ever exhibition of original artwork by Salvador Dali and Pablo Picasso in Ulaanbaatar, as part of the Friendly Ulaanbaatar Program, with cooperation from the Fine Arts Zanabazar Museum. Art collector and Russian entrepreneur Alexander Shadrin approached the city council with a proposal to display his collection of artwork by Salvador Dali and Pablo Picasso at the Fine Arts Zanabazar Museum. The exhibition will be on view from April 29 to May 29, and will feature sculptures, paintings, drawings, and ceramics by the two prominent artists, created during the peak of their careers. Authorities believe that the exhibition will draw in many visitors eager to view the original work of these two world famous artists. The Fine Arts Zanabazar Museum proposed that the Ulaanbaatar City Council offer its support by providing the 5.7 million MNT required for renting glass display cases to house the sculptures and ceramics, and in publishing a catalog for the exhibition. After a meeting of museum and city officials, the city council agreed to support the exhibition as it supports the goals of the Friendly Ulaanbaatar Program and will enrich the city’s artistic resources, as well as give tourists and local residents the opportunity to view pieces by world renowned artists. “Seeing remarkable, world famous artwork with your own eyes feels incredible. I believe it will be a very nice gift to people who enjoy classic artwork and paintings,” said E.Bat-Uul, Mayor of Ulaanbaatar. The owner of the collection has negotiated earnings from entrance fees for the exhibition, but says he will donate a portion of the income to the Fine Arts Zanabazar Museum.	http://ubpost.mongolnews.mn/?p=19432
OYU TOLGOI AND MONGOLIA TO TACKLE POWER ISSUES IN SOUTH GOBI	Oyu Tolgoi LLC signed a power sector cooperation agreement (PSCA) with the government for energy supply in the southern region of the country last week. The agreement lays out a framework for long-term strategic cooperation between the Mongolian government and Oyu Tolgoi to deliver a comprehensive energy plan for the South Gobi region. The main objective of the agreement is an international tender process to identify and select an independent power provider to privately fund, construct, own, and operate a power plant to supply electricity, with Oyu Tolgoi as the primary consumer. Minister M.Sonompil said, “Successful implementation of the PSCA will add significant domestic power capacity, strengthening Mongolia’s energy supply network. It will also encourage investment and jobs – both during construction and in operation.” The government said on its website that Oyu Tolgoi will provide support in finding financial backers for the southern region energy project from international banks and financial organizations. Prime Minister N.Altankhuyag participated in the official signing ceremony at the State House, where Minister of Energy M.Sonompil and Head of the Energy Regulatory Commission S.Otgonbayar, on behalf of the government, and Chairman of the Oyu Tolgoi board G.Batsukh and President and CEO Craig Kinnell, on behalf of Oyu Tolgoi LLC, signed the PSCA. The agreement was signed amid a tax dispute between the government and Oyu Tolgoi. The Tax Authority of Mongolia made a claim for 130 million USD in unpaid taxes earlier this year, which put a stop to Oyu Tolgoi’s four billion USD underground development phase, which was set to start this year. The parties said that they are still in discussions regarding the issues and hope to reach a solution before the deadline for commitments from underground development financiers. “The PSCA is a positive development for Oyu Tolgoi. It demonstrates how we and the government can work together to achieve shared objectives-in this case, developing a long-term, economically competitive, and reliable power supply in the South Gobi,” said Jean-Sebastien Jacques, chief executive of Rio Tinto Copper, which owns 66 percent of Oyu Tolgoi through its unit, Turquoise Hill Resources. Full evaluation of the independent power producer option is expected to take nine to 12 months. By B.KHASH-ERDENE	http://ubpost.mongolnews.mn/?p=11417
